product_code,asset_url,asset_type_normalized,file_format_normalized,product_url,product_exists,asset_id
15847T-0,https://techcomm.kohler.com/techcomm/pdf/K-15847T_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/reach-1500-mm-x-700-mm-drop-in-bath-15847t?skuId=15847T-0,True,asset_002946
15847T-0,https://techcomm.kohler.com/techcomm/pdf/15847t.pdf,installation,PDF,https://www.kohler.co.in/p/reach-1500-mm-x-700-mm-drop-in-bath-15847t?skuId=15847T-0,True,asset_002858
18775T-0,https://techcomm.kohler.com/techcomm/cad/18775T.obj,3d model,OBJ,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_000329
18775T-0,https://techcomm.kohler.com/techcomm/cad/18775T.skp,3d model,SKP,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_000330
18775T-0,https://techcomm.kohler.com/techcomm/cad/18775T.3ds,3d model,3DS,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_000326
18775T-0,https://techcomm.kohler.com/techcomm/cad/Bath-Drop_In-KOHLER-DUO-K-18775T.rfa,3d model,RFA,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_002475
18775T-0,https://techcomm.kohler.com/techcomm/cad/18775tpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_000334
18775T-0,https://techcomm.kohler.com/techcomm/cad/18775tpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_000333
18775T-0,https://techcomm.kohler.com/techcomm/cad/18775tfrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_000332
18775T-0,https://techcomm.kohler.com/techcomm/cad/18775tfrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_000331
18775T-0,https://techcomm.kohler.com/techcomm/cad/18775tsde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_000336
18775T-0,https://techcomm.kohler.com/techcomm/cad/18775tsde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_000335
18775T-0,https://techcomm.kohler.com/techcomm/cad/18775T.dxf,cad drawing,DXF,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_000328
18775T-0,https://techcomm.kohler.com/techcomm/cad/18775T.dwg,cad drawing,DWG,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_000327
18775T-0,https://techcomm.kohler.com/techcomm/pdf/K-18775T_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_002962
18775T-0,https://techcomm.kohler.com/techcomm/pdf/18775t_18776t.pdf,installation,PDF,https://www.kohler.co.in/p/duo-1670-mm-x-760-mm-drop-in-bath-18775t?skuId=18775T-0,True,asset_002908
1704T-Z-0,https://techcomm.kohler.com/techcomm/cad/1704T-Z.obj,3d model,OBJ,https://www.kohler.co.in/p/evok-1800-mm-x-800-mm-drop-in-bath-1704t-z?skuId=1704T-Z-0,True,asset_000268
1704T-Z-0,https://techcomm.kohler.com/techcomm/cad/1704T-Z.skp,3d model,SKP,https://www.kohler.co.in/p/evok-1800-mm-x-800-mm-drop-in-bath-1704t-z?skuId=1704T-Z-0,True,asset_000269
1704T-Z-0,https://techcomm.kohler.com/techcomm/cad/1704T-Z.3ds,3d model,3DS,https://www.kohler.co.in/p/evok-1800-mm-x-800-mm-drop-in-bath-1704t-z?skuId=1704T-Z-0,True,asset_000265
1704T-Z-0,https://techcomm.kohler.com/techcomm/cad/Bath-Drop_In-KOHLER-EVOK-K-1704T.rfa,3d model,RFA,https://www.kohler.co.in/p/evok-1800-mm-x-800-mm-drop-in-bath-1704t-z?skuId=1704T-Z-0,True,asset_002477
1704T-Z-0,https://techcomm.kohler.com/techcomm/cad/1704t_zpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/evok-1800-mm-x-800-mm-drop-in-bath-1704t-z?skuId=1704T-Z-0,True,asset_000273
1704T-Z-0,https://techcomm.kohler.com/techcomm/cad/1704t_zpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/evok-1800-mm-x-800-mm-drop-in-bath-1704t-z?skuId=1704T-Z-0,True,asset_000272
1704T-Z-0,https://techcomm.kohler.com/techcomm/cad/1704t_zfrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/evok-1800-mm-x-800-mm-drop-in-bath-1704t-z?skuId=1704T-Z-0,True,asset_000271
1704T-Z-0,https://techcomm.kohler.com/techcomm/cad/1704t_zfrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/evok-1800-mm-x-800-mm-drop-in-bath-1704t-z?skuId=1704T-Z-0,True,asset_000270
1704T-Z-0,https://techcomm.kohler.com/techcomm/cad/1704t_zsde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/evok-1800-mm-x-800-mm-drop-in-bath-1704t-z?skuId=1704T-Z-0,True,asset_000275
1704T-Z-0,https://techcomm.kohler.com/techcomm/cad/1704t_zsde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/evok-1800-mm-x-800-mm-drop-in-bath-1704t-z?skuId=1704T-Z-0,True,asset_000274
1704T-Z-0,https://techcomm.kohler.com/techcomm/cad/1704T-Z.dxf,cad drawing,DXF,https://www.kohler.co.in/p/evok-1800-mm-x-800-mm-drop-in-bath-1704t-z?skuId=1704T-Z-0,True,asset_000267
1704T-Z-0,https://techcomm.kohler.com/techcomm/cad/1704T-Z.dwg,cad drawing,DWG,https://www.kohler.co.in/p/evok-1800-mm-x-800-mm-drop-in-bath-1704t-z?skuId=1704T-Z-0,True,asset_000266
1704T-Z-0,https://techcomm.kohler.com/techcomm/pdf/K-1704T-Z_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/evok-1800-mm-x-800-mm-drop-in-bath-1704t-z?skuId=1704T-Z-0,True,asset_002950
18776T-0,https://techcomm.kohler.com/techcomm/cad/18776T.obj,3d model,OBJ,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_000340
18776T-0,https://techcomm.kohler.com/techcomm/cad/18776T.skp,3d model,SKP,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_000341
18776T-0,https://techcomm.kohler.com/techcomm/cad/18776T.3ds,3d model,3DS,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_000337
18776T-0,https://techcomm.kohler.com/techcomm/cad/Bath-Drop_In-KOHLER-DUO-K-18776T.rfa,3d model,RFA,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_002476
18776T-0,https://techcomm.kohler.com/techcomm/cad/18776tpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_000345
18776T-0,https://techcomm.kohler.com/techcomm/cad/18776tpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_000344
18776T-0,https://techcomm.kohler.com/techcomm/cad/18776tfrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_000343
18776T-0,https://techcomm.kohler.com/techcomm/cad/18776tfrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_000342
18776T-0,https://techcomm.kohler.com/techcomm/cad/18776tsde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_000347
18776T-0,https://techcomm.kohler.com/techcomm/cad/18776tsde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_000346
18776T-0,https://techcomm.kohler.com/techcomm/cad/18776T.dxf,cad drawing,DXF,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_000339
18776T-0,https://techcomm.kohler.com/techcomm/cad/18776T.dwg,cad drawing,DWG,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_000338
18776T-0,https://techcomm.kohler.com/techcomm/pdf/K-18776T_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_002963
18776T-0,https://techcomm.kohler.com/techcomm/pdf/18775t_18776t.pdf,installation,PDF,https://www.kohler.co.in/p/duo-1520-mm-x-760-mm-drop-in-bath-18776t?skuId=18776T-0,True,asset_002908
15848T-0,https://techcomm.kohler.com/techcomm/cad/15848T.obj,3d model,OBJ,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_000234
15848T-0,https://techcomm.kohler.com/techcomm/cad/15848T.skp,3d model,SKP,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_000235
15848T-0,https://techcomm.kohler.com/techcomm/cad/15848T.3ds,3d model,3DS,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_000231
15848T-0,https://techcomm.kohler.com/techcomm/cad/Bath-Drop_In-KOHLER-REACH-K-15848T.rfa,3d model,RFA,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_002479
15848T-0,https://techcomm.kohler.com/techcomm/cad/15848tpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_000239
15848T-0,https://techcomm.kohler.com/techcomm/cad/15848tpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_000238
15848T-0,https://techcomm.kohler.com/techcomm/cad/15848tfrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_000237
15848T-0,https://techcomm.kohler.com/techcomm/cad/15848tfrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_000236
15848T-0,https://techcomm.kohler.com/techcomm/cad/15848tsde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_000241
15848T-0,https://techcomm.kohler.com/techcomm/cad/15848tsde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_000240
15848T-0,https://techcomm.kohler.com/techcomm/cad/15848T.dxf,cad drawing,DXF,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_000233
15848T-0,https://techcomm.kohler.com/techcomm/cad/15848T.dwg,cad drawing,DWG,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_000232
15848T-0,https://techcomm.kohler.com/techcomm/pdf/K-15848T_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_002947
15848T-0,https://techcomm.kohler.com/techcomm/pdf/15848T.pdf,installation,PDF,https://www.kohler.co.in/p/reach-1700-mm-x-700-mm-drop-in-bath-15848t?skuId=15848T-0,True,asset_002859
18778T-0,https://techcomm.kohler.com/techcomm/pdf/18778t.pdf,installation,PDF,https://www.kohler.co.in/p/emerald-acrylic-drop-in-bathtub-18778t?skuId=18778T-0,True,asset_002909
18749IN-W03C-0,https://techcomm.kohler.com/techcomm/cad/18749IN-W03C.obj,3d model,OBJ,https://www.kohler.co.in/p/evora-1850-mm-x-1100-mm-drop-in-acrylic-rectangular-whirlpool-bath-with-chromatherapy-18749in-w03c?skuId=18749IN-W03C-0,True,asset_000318
18749IN-W03C-0,https://techcomm.kohler.com/techcomm/cad/18749IN-W03C.skp,3d model,SKP,https://www.kohler.co.in/p/evora-1850-mm-x-1100-mm-drop-in-acrylic-rectangular-whirlpool-bath-with-chromatherapy-18749in-w03c?skuId=18749IN-W03C-0,True,asset_000319
18749IN-W03C-0,https://techcomm.kohler.com/techcomm/cad/18749IN-W03C.3ds,3d model,3DS,https://www.kohler.co.in/p/evora-1850-mm-x-1100-mm-drop-in-acrylic-rectangular-whirlpool-bath-with-chromatherapy-18749in-w03c?skuId=18749IN-W03C-0,True,asset_000315
18749IN-W03C-0,https://techcomm.kohler.com/techcomm/cad/Bath-Drop_In-Whirlpool-Heater-KOHLER-Evora-K-18749IN.rfa,3d model,RFA,https://www.kohler.co.in/p/evora-1850-mm-x-1100-mm-drop-in-acrylic-rectangular-whirlpool-bath-with-chromatherapy-18749in-w03c?skuId=18749IN-W03C-0,True,asset_002480
18749IN-W03C-0,https://techcomm.kohler.com/techcomm/cad/18749in_w03cpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/evora-1850-mm-x-1100-mm-drop-in-acrylic-rectangular-whirlpool-bath-with-chromatherapy-18749in-w03c?skuId=18749IN-W03C-0,True,asset_000323
18749IN-W03C-0,https://techcomm.kohler.com/techcomm/cad/18749in_w03cpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/evora-1850-mm-x-1100-mm-drop-in-acrylic-rectangular-whirlpool-bath-with-chromatherapy-18749in-w03c?skuId=18749IN-W03C-0,True,asset_000322
18749IN-W03C-0,https://techcomm.kohler.com/techcomm/cad/18749in_w03cfrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/evora-1850-mm-x-1100-mm-drop-in-acrylic-rectangular-whirlpool-bath-with-chromatherapy-18749in-w03c?skuId=18749IN-W03C-0,True,asset_000321
18749IN-W03C-0,https://techcomm.kohler.com/techcomm/cad/18749in_w03cfrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/evora-1850-mm-x-1100-mm-drop-in-acrylic-rectangular-whirlpool-bath-with-chromatherapy-18749in-w03c?skuId=18749IN-W03C-0,True,asset_000320
18749IN-W03C-0,https://techcomm.kohler.com/techcomm/cad/18749in_w03csde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/evora-1850-mm-x-1100-mm-drop-in-acrylic-rectangular-whirlpool-bath-with-chromatherapy-18749in-w03c?skuId=18749IN-W03C-0,True,asset_000325
18749IN-W03C-0,https://techcomm.kohler.com/techcomm/cad/18749in_w03csde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/evora-1850-mm-x-1100-mm-drop-in-acrylic-rectangular-whirlpool-bath-with-chromatherapy-18749in-w03c?skuId=18749IN-W03C-0,True,asset_000324
18749IN-W03C-0,https://techcomm.kohler.com/techcomm/cad/18749IN-W03C.dxf,cad drawing,DXF,https://www.kohler.co.in/p/evora-1850-mm-x-1100-mm-drop-in-acrylic-rectangular-whirlpool-bath-with-chromatherapy-18749in-w03c?skuId=18749IN-W03C-0,True,asset_000317
18749IN-W03C-0,https://techcomm.kohler.com/techcomm/cad/18749IN-W03C.dwg,cad drawing,DWG,https://www.kohler.co.in/p/evora-1850-mm-x-1100-mm-drop-in-acrylic-rectangular-whirlpool-bath-with-chromatherapy-18749in-w03c?skuId=18749IN-W03C-0,True,asset_000316
18749IN-W03C-0,https://techcomm.kohler.com/techcomm/pdf/K-18749IN-W03C_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/evora-1850-mm-x-1100-mm-drop-in-acrylic-rectangular-whirlpool-bath-with-chromatherapy-18749in-w03c?skuId=18749IN-W03C-0,True,asset_002961
1418-V-0,https://techcomm.kohler.com/techcomm/cad/1418.skp,3d model,SKP,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_000169
1418-V-0,https://techcomm.kohler.com/techcomm/cad/1418.3ds,3d model,3DS,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_000166
1418-V-0,https://techcomm.kohler.com/techcomm/cad/Bath-Drop_In-Effervesence-Whirlpool-KOHLER-Memoirs-K-1418.rfa,3d model,RFA,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_002474
1418-V-0,https://techcomm.kohler.com/techcomm/cad/1418pln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_000173
1418-V-0,https://techcomm.kohler.com/techcomm/cad/1418pln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_000172
1418-V-0,https://techcomm.kohler.com/techcomm/cad/1418frt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_000171
1418-V-0,https://techcomm.kohler.com/techcomm/cad/1418frt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_000170
1418-V-0,https://techcomm.kohler.com/techcomm/cad/1418sde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_000175
1418-V-0,https://techcomm.kohler.com/techcomm/cad/1418sde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_000174
1418-V-0,https://techcomm.kohler.com/techcomm/cad/1418.dxf,cad drawing,DXF,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_000168
1418-V-0,https://techcomm.kohler.com/techcomm/cad/1418.dwg,cad drawing,DWG,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_000167
1418-V-0,https://techcomm.kohler.com/techcomm/pdf/K-1418-V_spec_US-CA_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_002940
1418-V-0,https://techcomm.kohler.com/techcomm/pdf/K-1418-V_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_002939
1418-V-0,https://techcomm.kohler.com/techcomm/pdf/K-1418-V_spec_US-CA_Kohler_fr-ca.pdf,spec sheet,PDF,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_002941
1418-V-0,https://techcomm.kohler.com/techcomm/pdf/1023249-5.pdf,homeowners guide,PDF,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_002761
1418-V-0,https://techcomm.kohler.com/techcomm/pdf/1387900-2.pdf,installation,PDF,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_002795
1418-V-0,https://techcomm.kohler.com/techcomm/pdf/1194657-2.pdf,installation,PDF,https://www.kohler.co.in/p/memoirs-72-x-42-drop-in-effervescence-whirlpool-with-spa-massage-package-1418-v?skuId=1418-V-0,True,asset_002769
20627IN-K-0,https://techcomm.kohler.com/techcomm/cad/20627in_kpln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/hourglass-1529-mm-x-818-mm-corner-whirlpool-bath-20627in-k?skuId=20627IN-K-0,True,asset_000395
20627IN-K-0,https://techcomm.kohler.com/techcomm/cad/20627in_kpln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/hourglass-1529-mm-x-818-mm-corner-whirlpool-bath-20627in-k?skuId=20627IN-K-0,True,asset_000394
20627IN-K-0,https://techcomm.kohler.com/techcomm/cad/20627in_kfrt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/hourglass-1529-mm-x-818-mm-corner-whirlpool-bath-20627in-k?skuId=20627IN-K-0,True,asset_000393
20627IN-K-0,https://techcomm.kohler.com/techcomm/cad/20627in_kfrt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/hourglass-1529-mm-x-818-mm-corner-whirlpool-bath-20627in-k?skuId=20627IN-K-0,True,asset_000392
20627IN-K-0,https://techcomm.kohler.com/techcomm/cad/20627in_ksde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/hourglass-1529-mm-x-818-mm-corner-whirlpool-bath-20627in-k?skuId=20627IN-K-0,True,asset_000397
20627IN-K-0,https://techcomm.kohler.com/techcomm/cad/20627in_ksde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/hourglass-1529-mm-x-818-mm-corner-whirlpool-bath-20627in-k?skuId=20627IN-K-0,True,asset_000396
1360IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1360IN-H2.obj,3d model,OBJ,https://www.kohler.co.in/p/riverbath-1905-mm-x-1143-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1360in-h2?skuId=1360IN-H2-0,True,asset_000081
1360IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1360IN-H2.skp,3d model,SKP,https://www.kohler.co.in/p/riverbath-1905-mm-x-1143-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1360in-h2?skuId=1360IN-H2-0,True,asset_000082
1360IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1360IN-H2.3ds,3d model,3DS,https://www.kohler.co.in/p/riverbath-1905-mm-x-1143-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1360in-h2?skuId=1360IN-H2-0,True,asset_000078
1360IN-H2-0,https://techcomm.kohler.com/techcomm/cad/Bath-Drop_In-Whirlpool-Heater-KOHLER-Riverbath-K-1360IN.rfa,3d model,RFA,https://www.kohler.co.in/p/riverbath-1905-mm-x-1143-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1360in-h2?skuId=1360IN-H2-0,True,asset_002481
1360IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1360in_h2pln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/riverbath-1905-mm-x-1143-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1360in-h2?skuId=1360IN-H2-0,True,asset_000086
1360IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1360in_h2pln.dwg,cad drawing,DWG,https://www.kohler.co.in/p/riverbath-1905-mm-x-1143-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1360in-h2?skuId=1360IN-H2-0,True,asset_000085
1360IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1360in_h2frt.dxf,cad drawing,DXF,https://www.kohler.co.in/p/riverbath-1905-mm-x-1143-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1360in-h2?skuId=1360IN-H2-0,True,asset_000084
1360IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1360in_h2frt.dwg,cad drawing,DWG,https://www.kohler.co.in/p/riverbath-1905-mm-x-1143-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1360in-h2?skuId=1360IN-H2-0,True,asset_000083
1360IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1360in_h2sde.dxf,cad drawing,DXF,https://www.kohler.co.in/p/riverbath-1905-mm-x-1143-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1360in-h2?skuId=1360IN-H2-0,True,asset_000088
1360IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1360in_h2sde.dwg,cad drawing,DWG,https://www.kohler.co.in/p/riverbath-1905-mm-x-1143-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1360in-h2?skuId=1360IN-H2-0,True,asset_000087
1360IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1360IN-H2.dxf,cad drawing,DXF,https://www.kohler.co.in/p/riverbath-1905-mm-x-1143-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1360in-h2?skuId=1360IN-H2-0,True,asset_000080
1360IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1360IN-H2.dwg,cad drawing,DWG,https://www.kohler.co.in/p/riverbath-1905-mm-x-1143-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1360in-h2?skuId=1360IN-H2-0,True,asset_000079
1360IN-H2-0,https://techcomm.kohler.com/techcomm/pdf/K-1360IN-H2_spec_IN_Kohler_en.pdf,spec sheet,PDF,https://www.kohler.co.in/p/riverbath-1905-mm-x-1143-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1360in-h2?skuId=1360IN-H2-0,True,asset_002928
1394IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1394IN-H2.obj,3d model,OBJ,https://www.kohler.co.in/p/riverbath-1678-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1394in-h2?skuId=1394IN-H2-0,True,asset_000114
1394IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1394IN-H2.skp,3d model,SKP,https://www.kohler.co.in/p/riverbath-1678-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1394in-h2?skuId=1394IN-H2-0,True,asset_000115
1394IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1394IN-H2.3ds,3d model,3DS,https://www.kohler.co.in/p/riverbath-1678-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1394in-h2?skuId=1394IN-H2-0,True,asset_000111
1394IN-H2-0,https://techcomm.kohler.com/techcomm/cad/Bath-Drop_In_Whirlpool_Heater-KOHLER-RiverBath-K-1394IN.rfa,3d model,RFA,https://www.kohler.co.in/p/riverbath-1678-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1394in-h2?skuId=1394IN-H2-0,True,asset_002483
1394IN-H2-0,https://techcomm.kohler.com/techcomm/cad/1394in_h2pln.dxf,cad drawing,DXF,https://www.kohler.co.in/p/riverbath-1678-mm-drop-in-heated-whirlpool-bath-with-chromatherapy-1394in-h2?skuId=1394IN-H2-0,True,asset_000119
